,Landing,Date,Boat,Trip Type,Anglers,Barracuda,Barracuda Released,Black Croaker,Black Seabass Released,Blacksmith,Blue Perch,Bluefin Tuna,Bocaccio,Bocaccio Released,Bonito,Brown Rockfish,Cabezon,Cabezon Released,Calico Bass,Calico Bass Released,Dorado,Halibut,Halibut Released,Jack Mackerel,Lingcod,Mackerel,Mackerel Released,Mako Shark,Mako Shark Released,Opaleye,Pacific Halibut Released,Petrale Sole,Rock Sole,Rockfish,Rockfish Released,Sand Bass,Sand Bass Released,Sanddab,Sargo,Sculpin,Sculpin Released,Sheephead,Sheephead Released,Skipjack Tuna,Spanish Jack,Spanish Mackerel,Thresher Shark,Triggerfish,Vermilion Rockfish,Vermilion Rockfish Released,White Croaker,White Seabass,White Seabass Released,Whitefish,Whitefish Released,Wolf Eel,Yellowfin Croaker,Yellowfin Tuna,Yellowtail
1130,dana-wharf-sportfishing,2019-05-03,Reel Fun,1/2 Day PM,36,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1131,dana-wharf-sportfishing,2019-05-03,Sum Fun,1/2 Day PM,25,0,0,0,0,0,0,0,0,0,0,0,0,0,5,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132,dana-wharf-sportfishing,2019-05-04,Clemente,1/2 Day Twilight,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1133,dana-wharf-sportfishing,2019-05-04,Clemente,3/4 Day,28,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,61,0,0,0,0,0,0,0,0,53,0,0,0,0,22,0,0,0,0,0
1134,dana-wharf-sportfishing,2019-05-04,Fury,Overnight,30,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,24
1135,dana-wharf-sportfishing,2019-05-04,Helena,1/2 Day AM,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1136,dana-wharf-sportfishing,2019-05-04,Reel Fun,1/2 Day AM,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1137,dana-wharf-sportfishing,2019-05-04,Sum Fun,1/2 Day AM,29,0,0,0,0,0,0,0,0,0,0,0,0,0,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1138,dana-wharf-sportfishing,2019-05-04,Sum Fun,1/2 Day PM,37,0,0,0,0,0,0,0,0,0,0,0,0,0,12,95,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1139,dana-wharf-sportfishing,2019-05-05,Clemente,3/4 Day,29,0,0,0,0,0,0,0,0,0,0,0,0,0,15,43,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,103,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
1140,dana-wharf-sportfishing,2019-05-05,Fury,Overnight,23,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,35,0,0,0,0,2
1141,dana-wharf-sportfishing,2019-05-05,Reel Fun,1/2 Day Twilight,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1142,dana-wharf-sportfishing,2019-05-05,Sum Fun,1/2 Day AM,24,0,0,0,0,0,0,0,0,0,0,0,0,0,6,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1143,dana-wharf-sportfishing,2019-05-05,Sum Fun,1/2 Day PM,47,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1144,dana-wharf-sportfishing,2019-05-06,Clemente,3/4 Day,10,0,0,0,0,0,0,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,35,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0
1145,dana-wharf-sportfishing,2019-05-06,Dana Pride,1/2 Day AM,18,0,0,0,0,0,0,0,0,0,0,0,0,0,9,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1146,dana-wharf-sportfishing,2019-05-06,Helena,3/4 Day,10,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,19,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,4,0,0,0,0,0
1147,dana-wharf-sportfishing,2019-05-06,Sum Fun,1/2 Day AM,8,0,0,0,0,0,0,0,10,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,10,0,0,0,0,0
1148,dana-wharf-sportfishing,2019-05-07,Clemente,3/4 Day,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,72,0,0,0,0,0,0,0,0,42,0,0,0,0,18,0,0,0,0,0
1149,dana-wharf-sportfishing,2019-05-07,Sum Fun,1/2 Day AM,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,dana-wharf-sportfishing,2019-05-07,Sum Fun,1/2 Day Twilight,19,0,0,0,0,0,0,0,0,0,0,0,0,0,5,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1151,dana-wharf-sportfishing,2019-05-08,Clemente,1/2 Day AM,13,0,0,0,0,0,0,0,0,0,0,0,0,0,8,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1152,dana-wharf-sportfishing,2019-05-08,Sum Fun,3/4 Day,26,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,5,0,0,0,0,0,0,0,0,106,0,0,0,0,7,0,0,0,0,0
1153,dana-wharf-sportfishing,2019-05-09,Boardroom,3/4 Day,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12,0,0,0,0,5,0,0,0,0,0
1154,dana-wharf-sportfishing,2019-05-09,Clemente,1/2 Day AM,14,0,0,0,0,0,0,0,0,0,0,0,0,0,5,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1155,dana-wharf-sportfishing,2019-05-09,Current,1/2 Day PM,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0
1156,dana-wharf-sportfishing,2019-05-09,San Mateo,1/2 Day AM,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1157,dana-wharf-sportfishing,2019-05-09,San Mateo,1/2 Day PM,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1158,dana-wharf-sportfishing,2019-05-09,Sum Fun,3/4 Day,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,150,0,0,0,0,10,0,0,0,0,0
1159,dana-wharf-sportfishing,2019-05-10,Dana Pride,1/2 Day AM,26,0,0,0,0,0,0,0,0,0,0,0,0,0,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1160,dana-wharf-sportfishing,2019-05-10,Sum Fun,3/4 Day,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,140,0,0,0,0,5,0,0,0,0,0
1161,dana-wharf-sportfishing,2019-05-11,Clemente,3/4 Day,24,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,4,0,1,0,0,0,0,0,0,145,0,0,0,0,12,0,0,0,0,0
1162,dana-wharf-sportfishing,2019-05-11,Fury,Overnight,30,5,0,0,0,0,1,0,0,0,2,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,20
1163,dana-wharf-sportfishing,2019-05-11,Sum Fun,1/2 Day AM,43,0,0,0,0,0,0,0,0,0,0,0,0,0,6,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164,dana-wharf-sportfishing,2019-05-11,Sum Fun,1/2 Day PM,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,46,0,0,0,0,0,0,0,0,13,0,0,0,0,3,0,0,0,0,0
1165,dana-wharf-sportfishing,2019-05-12,Clemente,3/4 Day,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,63,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
1166,dana-wharf-sportfishing,2019-05-12,Sum Fun,1/2 Day AM,39,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167,dana-wharf-sportfishing,2019-05-12,Sum Fun,1/2 Day PM,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1168,dana-wharf-sportfishing,2019-05-13,Clemente,1/2 Day Twilight,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1169,dana-wharf-sportfishing,2019-05-13,Clemente,3/4 Day,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,37,0,0,0,0,0,0,104,0,0,0,0,12,0,0,0,0,0
1170,dana-wharf-sportfishing,2019-05-13,Sum Fun,1/2 Day AM,16,0,0,0,0,0,0,0,0,0,0,0,0,0,9,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1171,dana-wharf-sportfishing,2019-05-14,Clemente,3/4 Day,27,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,43,0,0,0,0,0,0,0,0,127,0,0,0,0,21,0,0,0,0,0
1172,dana-wharf-sportfishing,2019-05-14,Sum Fun,1/2 Day AM,29,0,0,0,0,0,0,0,0,0,0,0,0,0,11,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1173,dana-wharf-sportfishing,2019-05-14,Sum Fun,1/2 Day Twilight,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,dana-wharf-sportfishing,2019-05-15,Boardroom,1/2 Day AM,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1175,dana-wharf-sportfishing,2019-05-15,Clemente,3/4 Day,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,4,0,0,0,0,0,0,0,0,128,0,0,0,0,6,0,0,0,0,0
1176,dana-wharf-sportfishing,2019-05-15,Dana Pride,3/4 Day,36,0,0,0,0,0,4,0,0,0,3,0,0,0,14,60,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0
1177,dana-wharf-sportfishing,2019-05-15,Sum Fun,1/2 Day AM,20,0,0,0,0,0,0,0,0,0,0,0,0,0,14,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,dana-wharf-sportfishing,2019-05-16,Clemente,1/2 Day Twilight,16,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1179,dana-wharf-sportfishing,2019-05-16,Clemente,3/4 Day,16,0,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,dana-wharf-sportfishing,2019-05-16,Sum Fun,1/2 Day Twilight,22,0,0,0,0,0,0,0,0,0,0,0,0,0,6,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1181,dana-wharf-sportfishing,2019-05-17,Clemente,3/4 Day,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,37,0,0,0,0,0,0,0,0,28,0,0,0,0,60,0,0,0,0,0
1182,dana-wharf-sportfishing,2019-05-17,Sum Fun,1/2 Day AM,25,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1183,dana-wharf-sportfishing,2019-05-18,Clemente,1/2 Day AM,54,0,0,0,0,0,0,0,0,0,0,0,0,0,14,42,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1184,dana-wharf-sportfishing,2019-05-18,Clemente,1/2 Day PM,10,0,0,0,0,0,0,0,0,0,0,0,0,0,12,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1185,dana-wharf-sportfishing,2019-05-18,Fury,Overnight,18,3,0,0,0,0,0,0,0,0,25,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,39
1186,dana-wharf-sportfishing,2019-05-18,Sum Fun,3/4 Day,44,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,103,0,0,0,0,0,0,0,0,41,0,0,0,0,35,0,0,0,0,0
1187,dana-wharf-sportfishing,2019-05-19,Boardroom II,1/2 Day AM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
1188,dana-wharf-sportfishing,2019-05-19,Clemente,3/4 Day,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,1,0,0,0,23,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0
1189,dana-wharf-sportfishing,2019-05-19,Fury,Overnight,28,0,0,0,0,0,0,0,0,0,7,0,0,0,30,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,17
1190,dana-wharf-sportfishing,2019-05-19,Sum Fun,1/2 Day AM,26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1191,dana-wharf-sportfishing,2019-05-19,Sum Fun,1/2 Day PM,44,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1192,dana-wharf-sportfishing,2019-05-19,Sum Fun,1/2 Day Twilight,16,0,0,0,0,0,0,0,0,0,0,0,0,0,21,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1193,dana-wharf-sportfishing,2019-05-21,Clemente,1/2 Day AM,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1194,dana-wharf-sportfishing,2019-05-21,Sum Fun,3/4 Day,36,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,35,0,0,0,0,0,0,0,0,47,0,0,0,0,13,0,0,0,0,0
1195,dana-wharf-sportfishing,2019-05-23,Sum Fun,1/2 Day AM,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,dana-wharf-sportfishing,2019-05-24,Boardroom,Full Day,3,0,0,0,0,0,0,0,15,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1197,dana-wharf-sportfishing,2019-05-24,Boardroom II,1/2 Day AM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
1198,dana-wharf-sportfishing,2019-05-24,Clemente,1/2 Day AM,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1199,dana-wharf-sportfishing,2019-05-24,Clemente,1/2 Day Twilight,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200,dana-wharf-sportfishing,2019-05-24,Sum Fun,3/4 Day,26,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,20,0,0,0,0,0,0,0,0,111,0,0,0,0,8,0,0,0,0,0
1201,dana-wharf-sportfishing,2019-05-25,Boardroom II,1/2 Day AM,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
1202,dana-wharf-sportfishing,2019-05-25,Clemente,1/2 Day Twilight,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1203,dana-wharf-sportfishing,2019-05-25,Clemente,3/4 Day,60,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,4,0,0,0,0,0,0,0,0,210,0,0,0,0,28,0,0,0,0,0
1204,dana-wharf-sportfishing,2019-05-25,Current,1/2 Day AM,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0
1205,dana-wharf-sportfishing,2019-05-25,Dana Pride,1/2 Day AM,54,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1206,dana-wharf-sportfishing,2019-05-25,Dana Pride,1/2 Day PM,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
1207,dana-wharf-sportfishing,2019-05-25,Fury,Overnight,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,229,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0
1208,dana-wharf-sportfishing,2019-05-25,San Mateo,1/2 Day AM,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1209,dana-wharf-sportfishing,2019-05-25,Sum Fun,3/4 Day,49,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,145,0,0,0,0,0,0,0,0,18,0,0,0,0,17,0,0,0,0,0
1210,dana-wharf-sportfishing,2019-05-26,Clemente,3/4 Day,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,68,0,0,0,0,0,0,0,0,54,0,0,0,0,18,0,0,0,0,0
1211,dana-wharf-sportfishing,2019-05-26,Fury,Overnight,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,2
1212,dana-wharf-sportfishing,2019-05-26,Helena,3/4 Day,15,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,60,0,3,0,0,0,0,0,0,0,0,20,0,0,0,0,7,0,0,0,0,0
1213,dana-wharf-sportfishing,2019-05-26,Sum Fun,1/2 Day AM,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1214,dana-wharf-sportfishing,2019-05-26,Sum Fun,1/2 Day PM,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1215,dana-wharf-sportfishing,2019-05-27,Boardroom II,1/2 Day AM,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
1216,dana-wharf-sportfishing,2019-05-27,Clemente,1/2 Day AM,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1217,dana-wharf-sportfishing,2019-05-27,Fury,Overnight,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0
1218,dana-wharf-sportfishing,2019-05-27,San Mateo,1/2 Day AM,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1219,dana-wharf-sportfishing,2019-05-27,Sum Fun,3/4 Day,44,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,75,0,0,0,0,0,0,0,0,55,0,0,0,0,10,0,0,0,0,0
1220,dana-wharf-sportfishing,2019-05-28,Boardroom II,1/2 Day Twilight,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
1221,dana-wharf-sportfishing,2019-05-28,Clemente,1/2 Day AM,36,0,0,0,0,0,0,0,0,0,0,0,0,0,12,51,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
